DATE,SEASON,AVY_DANGER,AVY_CHARACTER,WET_DANGER,DRY_DANGER,WET_LOOSE,WET_SLAB,WIND_SLAB,STORM_SLAB,CORNICE_FALL,PERSISTENT_SLAB,DEEP_SLAB,DRY_LOOSE,GLIDE_AVALANCHE,LONG_SLIDING_FALL,AWND,PGTM,PRCP,PRCP_ATTRIBUTES,PSUN,SNOW,FIVE_DAY_SNOWFALL,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TMAX,TMAX_SWING,TMAX_SWING_FROM_AVE,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,SKY CONDITION,PRECIP TYPE/RATE,FORM/SIZE,HN24_CM,HW in Tube (MM),H24W in Can (MM),DENSITY (KG/M3),HST (CM),HS_CM,SETTLEMENT/MELT,Surf Temp (C),T-10 (C),T-20 (C),CURRENT TEMP,X24_HR_MAX,24HRMAX_SWING,24 HR MIN
12/29/18,2018/2019,2,BOTH,2,2,2,0,2,0,0,0,0,0,0,N,69.12,,0.32,",,W,2400",0,2.1,5.2,",,W,2400",3.1,",,W,2400",32,-5,17.4,",,W",-2,",,W",0,",,W",320,",,W",106.9,",,W",,,,,,,,,,,,,,,,,
12/30/18,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,30.65,,0.02,",,W,2400",11,0.4,5.6,",,W,2400",3.1,",,W,2400",9,-23,-9.4,",,W",0,",,W",60,",,W",320,",,W",65.1,",,W",,,,,,,,,,,,,,,,,
12/31/18,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,35.79,,0.1,",,W,2400",40,0.9,5.9,",,W,2400",3.1,",,W,2400",22,13,2.4,",,W",7,",,W",220,",,W",200,",,W",72.9,",,W",,,,,,,,,,,,,,,,,
1/1/19,2018/2019,4,DRY,0,4,0,0,4,0,0,0,0,4,0,N,70.69,,0.39,",,W,2400",0,2.6,8.2,",,W,2400",3.9,",,W,2400",32,10,8.6,",,W",-6,",,W",0,",,W",300,",,W",123,",,W",,,,,,,,,,,,,,,,,
1/2/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,38.92,,0,"T,,W,2400",97,0,6,"T,,W,2400",3.9,",,W,2400",6,-26,-20.4,",,W",-6,",,W",533,",,W",320,",,W",86.1,",,W",,,,,,,,,,,,,,,,,
1/3/19,2018/2019,3,DRY,0,3,0,0,3,0,0,0,0,3,0,N,42.5,,0.23,",,W,2400",0,2,5.9,",,W,2400",5.1,",,W,2400",13,7,-7.2,",,W",1,",,W",0,",,W",250,",,W",74,",,W",,,,,,,,,,,,,,,,,
1/4/19,2018/2019,3,BOTH,3,3,0,3,3,0,0,0,0,0,0,N,55.48,,0.08,",,W,2400",21,0.6,6.1,",,W,2400",5.9,",,W,2400",25,12,8.6,",,W",7,",,W",115,",,W",280,",,W",86.1,",,W",,,,,,,,,,,,,,,,,
1/5/19,2018/2019,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,30.65,,0,",,W,2400",0,0,5.2,",,W,2400",5.1,",,W,2400",31,6,11.4,",,W",13,",,W",0,",,W",300,",,W",62,",,W",,,,,,,,,,,,,,,,,
1/6/19,2018/2019,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,62.63,,0.39,",,W,2400",0,4.7,7.3,",,W,2400",5.1,",,W,2400",14,-17,-7.4,",,W",-12,",,W",0,",,W",310,",,W",118.1,",,W",,,,,,,,,,,,,,,,,
1/7/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,46.3,,0,",,W,2400",90,0,7.3,",,W,2400",7.9,",,W,2400",25,11,7.2,",,W",-10,",,W",495,",,W",310,",,W",113,",,W",,,,,,,,,,,,,,,,,
1/8/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,39.82,,0.18,",,W,2400",0,2.2,7.5,",,W,2400",9.1,",,W,2400",28,3,6.4,",,W",3,",,W",0,",,W",200,",,W",78.1,",,W",,,,,,,,,,,,,,,,,
1/9/19,2018/2019,3,DRY,0,3,0,0,3,0,0,0,0,3,0,N,49.88,,1.3,",,W,2400",0,11.3,18.2,",,W,2400",9.8,",,W,2400",27,-1,2.4,",,W",5,",,W",0,",,W",310,",,W",121.9,",,W",,,,,,,,,,,,,,,,,
1/10/19,2018/2019,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,68.9,,0.6,",,W,2400",0,7.5,25.7,",,W,2400",15,",,W,2400",5,-22,-20,",,W",-12,",,W",0,",,W",340,",,W",106,",,W",,,,,,,,,,,,,,,,,
1/11/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,79.41,,0,",,W,2400",27,0,21,",,W,2400",15,",,W,2400",-2,-7,-21.8,",,W",-23,",,W",150,",,W",310,",,W",108,",,W",,,,,,,,,,,,,,,,,
1/12/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,59.28,,0,",,W,2400",54,0,21,",,W,2400",14.2,",,W,2400",7,9,-9.6,",,W",-22,",,W",304,",,W",300,",,W",98,",,W",,,,,,,,,,,,,,,,,
1/13/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,12.53,,0,",,W,2400",100,0,18.8,",,W,2400",14.2,",,W,2400",14,7,1,",,W",2,",,W",562,",,W",340,",,W",23.9,",,W",,,,,,,,,,,,,,,,,
1/14/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,N,18.57,,0,",,W,2400",92,0,7.5,",,W,2400",14.2,",,W,2400",22,8,11.8,",,W",8,",,W",518,",,W",310,",,W",47,",,W",,,,,,,,,,,,,,,,,
1/15/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,N,38.48,,0,",,W,2400",18,0,0,",,W,2400",14.2,",,W,2400",13,-9,3.8,",,W",5,",,W",100,",,W",310,",,W",59.1,",,W",,,,,,,,,,,,,,,,,
1/16/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,59.73,,0.13,",,W,2400",0,1.1,1.1,",,W,2400",14.2,",,W,2400",11,-2,0.2,",,W",-16,",,W",0,",,W",280,",,W",108,",,W",,,,,,,,,,,,,,,,,
1/17/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,N,48.32,,0,",,W,2400",100,0,1.1,",,W,2400",14.2,",,W,2400",4,-7,-9.4,",,W",-17,",,W",569,",,W",310,",,W",81,",,W",,,,,,,,,,,,,,,,,
1/18/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,N,47.65,,0.11,",,W,2400",0,0.8,1.9,",,W,2400",14.2,",,W,2400",10,6,-2.8,",,W",-4,",,W",0,",,W",290,",,W",93.1,",,W",,,,,,,,,,,,,,,,,
1/19/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,N,38.7,,0.02,",,W,2400",10,0.5,2.4,",,W,2400",15,",,W,2400",7,-3,-5,",,W",-6,",,W",60,",,W",300,",,W",85,",,W",,,,,,,,,,,,,,,,,
1/20/19,2018/2019,3,DRY,0,3,0,0,3,3,0,0,0,0,0,N,37.8,,1.01,",,W,2400",0,6.5,8.9,",,W,2400",16.9,",,W,2400",25,18,16,",,W",-8,",,W",0,",,W",170,",,W",68,",,W",,,,,,,,,,,,,,,,,
1/21/19,2018/2019,4,DRY,0,4,0,0,4,4,0,0,0,0,0,N,51.67,,0.09,",,W,2400",17,1,8.8,",,W,2400",18.9,",,W,2400",-8,-33,-19.4,",,W",-31,",,W",100,",,W",330,",,W",121.9,",,W",,,,,,,,,,,,,,,,,
1/22/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,80.08,,0,",,W,2400",97,0,8.8,",,W,2400",9.8,",,W,2400",11,19,3.4,",,W",-23,",,W",563,",,W",330,",,W",136.9,",,W",,,,,,,,,,,,,,,,,
1/23/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,57.49,,0.17,",,W,2400",0,1.2,9.2,",,W,2400",9.8,",,W,2400",32,21,23,",,W",7,",,W",0,",,W",250,",,W",87.9,",,W",,,,,,,,,,,,,,,,,
1/24/19,2018/2019,2,WET,2,0,0,2,0,0,0,0,0,0,0,N,50.11,,1.28,",,W,2400",0,2.7,11.4,",,W,2400",9.8,",,W,2400",36,4,22.6,",,W",6,",,W",0,",,W",230,",,W",99.1,",,W",,,,,,,,,,,,,,,,,
1/25/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,59.73,,0.12,",,W,2400",0,2.1,7,",,W,2400",7.1,",,W,2400",6,-30,-13.2,",,W",-7,",,W",0,",,W",290,",,W",101.1,",,W",,,,,,,,,,,,,,,,,
1/26/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,35.12,,0.01,",,W,2400",0,0.3,6.3,",,W,2400",7.9,",,W,2400",-2,-8,-17.4,",,W",-10,",,W",0,",,W",260,",,W",59.1,",,W",,,,,,,,,,,,,,,,,
1/27/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,Y,45.86,,0.37,",,W,2400",0,6.1,12.4,",,W,2400",7.9,",,W,2400",13,15,-3.6,",,W",-5,",,W",0,",,W",170,",,W",86.1,",,W",,,,,,,,,,,,,,,,,
1/28/19,2018/2019,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,43.4,,0,",,W,2400",92,0.1,11.3,",,W,2400",9.1,",,W,2400",15,2,-2,",,W",-11,",,W",545,",,W",270,",,W",80.1,",,W",,,,,,,,,,,,,,,,,
1/29/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,32.66,,0.25,",,W,2400",3,2.5,11.1,",,W,2400",7.9,",,W,2400",14,-1,0.4,",,W",3,",,W",15,",,W",160,",,W",64,",,W",,,,,,,,,,,,,,,,,
1/30/19,2018/2019,3,DRY,0,3,0,0,3,3,0,0,0,0,0,N,40.26,,0.55,",,W,2400",29,4.6,13.6,",,W,2400",11.8,",,W,2400",14,0,4.8,",,W",-23,",,W",175,",,W",280,",,W",86.1,",,W",,,,,,,,,,,,,,,,,
1/31/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,70.91,,0,",,W,2400",0,0,13.3,",,W,2400",13,",,W,2400",-19,-33,-29.8,",,W",-28,",,W",0,",,W",270,",,W",100,",,W",,,,,,,,,,,,,,,,,
2/1/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,68.67,,0,",,W,2400",79,0,7.2,",,W,2400",11.8,",,W,2400",-13,6,-20.4,",,W",-22,",,W",478,",,W",280,",,W",104.9,",,W",,,,,,,,,,,,,,,,,
2/2/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,69.35,,0.1,",,W,2400",4,1,8.1,",,W,2400",11.8,",,W,2400",5,18,2.8,",,W",-15,",,W",23,",,W",280,",,W",106.9,",,W",,,,,,,,,,,,,,,,,
2/3/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,55.03,,0.26,",,W,2400",3,1.4,7,",,W,2400",11.8,",,W,2400",28,23,27.8,",,W",-5,",,W",19,",,W",270,",,W",81,",,W",,,,,,,,,,,,,,,,,
2/4/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,52.57,,0.05,",,W,2400",0,0,2.4,"T,,W,2400",13,",,W,2400",33,5,30,",,W",25,",,W",0,",,W",280,",,W",85,",,W",,,,,,,,,,,,,,,,,
2/5/19,2018/2019,2,WET,2,0,2,2,0,0,0,0,0,0,0,N,60.17,,0.08,",,W,2400",0,0,2.4,",,W,2400",11,",,W,2400",34,1,27.2,",,W",12,",,W",0,",,W",280,",,W",89,",,W",,,,,,,,,,,,,,,,,
2/6/19,2018/2019,2,WET,2,0,0,2,0,0,0,0,0,0,0,N,30.87,,0.23,",,W,2400",77,0.4,2.8,",,W,2400",9.8,",,W,2400",32,-2,14.6,",,W",17,",,W",473,",,W",330,",,W",68,",,W",,,,,,,,,,,,,,,,,
2/7/19,2018/2019,1,WET,1,0,0,1,0,0,0,0,0,0,0,N,32.21,,0.04,",,W,2400",0,0.2,2,",,W,2400",9.8,",,W,2400",34,2,7.6,",,W",22,",,W",0,",,W",250,",,W",55.9,",,W",,,,,,,,,,,,,,,,,
2/8/19,2018/2019,1,WET,1,0,0,1,0,0,0,0,0,0,0,N,70.91,,0.2,",,W,2400",7,0.2,0.8,",,W,2400",9.1,",,W,2400",37,3,4.8,",,W",-8,",,W",45,",,W",230,",,W",123.9,",,W",,,,,,,,,,,,,,,,,
2/9/19,2018/2019,1,ICE,0,0,0,0,0,0,0,0,0,0,0,Y,87.46,,0.01,",,W,2400",47,0.2,1,",,W,2400",9.1,",,W,2400",-7,-44,-41,",,W",-14,",,W",293,",,W",280,",,W",148.1,",,W",,,,,,,,,,,,,,,,,
2/10/19,2018/2019,1,ICE,0,0,0,0,0,0,0,0,0,0,0,Y,65.32,,0,",,W,2400",90,0,1,",,W,2400",9.1,",,W,2400",-4,3,-30,",,W",-13,",,W",566,",,W",290,",,W",101.1,",,W",,,,,,,,,,,,,,,,,
2/11/19,2018/2019,1,ICE,0,0,0,0,0,0,0,0,0,0,0,Y,59.06,,0,",,W,2400",99,0,0.6,",,W,2400",9.1,",,W,2400",6,10,-12.4,",,W",-9,",,W",620,",,W",330,",,W",86.1,",,W",,,,,,,,,,,,,,,,,
2/12/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,37.58,,0.54,",,W,2400",23,3.3,3.7,",,W,2400",9.1,",,W,2400",12,6,-1.2,",,W",2,",,W",146,",,W",130,",,W",76.1,",,W",,,,,,,,,,,,,,,,,
2/13/19,2018/2019,3,DRY,0,3,0,0,3,3,0,0,0,0,0,N,46.3,,0.87,",,W,2400",0,5.1,8.6,",,W,2400",11,",,W,2400",16,4,7.2,",,W",0,",,W",0,",,W",280,",,W",91.9,",,W",,,,,,,,,,,,,,,,,
2/14/19,2018/2019,3,DRY,0,3,0,0,3,3,0,0,0,0,0,N,56.15,,0.13,",,W,2400",0,1.1,9.5,",,W,2400",15,",,W,2400",19,3,14.4,",,W",-4,",,W",0,",,W",280,",,W",89.9,",,W",,,,,,,,,,,,,,,,,
2/15/19,2018/2019,3,BOTH,3,3,0,3,3,0,0,0,0,0,0,N,45.41,,0.37,",,W,2400",0,2.7,12.2,",,W,2400",14.2,",,W,2400",25,6,15.2,",,W",7,",,W",0,",,W",240,",,W",84.1,",,W",,,,,,,,,,,,,,,,,
2/16/19,2018/2019,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,52.34,,0.05,",,W,2400",5,0.8,13,",,W,2400",16.1,",,W,2400",8,-17,-7.6,",,W",-5,",,W",35,",,W",310,",,W",84.1,",,W",,,,,,,,,,,,,,,,,
2/17/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,37.36,,0,",,W,2400",85,0,9.7,",,W,2400",16.1,",,W,2400",14,6,-2,",,W",-3,",,W",549,",,W",310,",,W",74,",,W",,,,,,,,,,,,,,,,,
2/18/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,32.44,,0.12,",,W,2400",0,2,6.6,",,W,2400",16.1,",,W,2400",9,-5,-7.4,",,W",-14,",,W",0,",,W",310,",,W",89,",,W",,,,,,,,,,,,,,,,,
2/19/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,72.92,,0,",,W,2400",100,0,5.5,",,W,2400",16.1,",,W,2400",-7,-16,-22,",,W",-15,",,W",651,",,W",310,",,W",102,",,W",,,,,,,,,,,,,,,,,
2/20/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,48.99,,0.1,",,W,2400",45,0.8,3.6,",,W,2400",15,",,W,2400",18,25,8.2,",,W",-11,",,W",294,",,W",300,",,W",87.9,",,W",,,,,,,,,,,,,,,,,
2/21/19,2018/2019,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,62.41,,0.38,",,W,2400",0,4.4,7.2,",,W,2400",15,",,W,2400",19,1,10.6,",,W",8,",,W",0,",,W",290,",,W",111,",,W",,,,,,,,,,,,,,,,,
2/22/19,2018/2019,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,50.33,,0.03,",,W,2400",83,0.3,7.5,",,W,2400",16.1,",,W,2400",10,-9,-0.6,",,W",1,",,W",546,",,W",300,",,W",98,",,W",,,,,,,,,,,,,,,,,
2/23/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,36.01,,0,",,W,2400",99,0,5.5,",,W,2400",15,",,W,2400",21,11,11.2,",,W",6,",,W",659,",,W",310,",,W",55.9,",,W",,,,,,,,,,,,,,,,,
2/24/19,2018/2019,3,DRY,0,3,0,0,3,0,0,0,0,3,0,N,48.32,,0.74,",,W,2400",0,4.4,9.9,",,W,2400",15,",,W,2400",27,6,14.8,",,W",11,",,W",0,",,W",140,",,W",117,",,W",,,,,,,,,,,,,,,,,
2/25/19,2018/2019,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,110.06,,0.73,",,W,2400",0,8.5,17.6,",,W,2400",16.1,",,W,2400",11,-16,-8,",,W",-13,",,W",0,",,W",290,",,W",170.9,",,W",,,,,,,,,,,,,,,,,
2/26/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,82.99,,0.01,",,W,2400",13,0.2,13.4,",,W,2400",9.8,",,W,2400",-13,-24,-30.6,",,W",-27,",,W",90,",,W",300,",,W",123,",,W",,,,,,,,,,,,,,,,,
2/27/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,50.33,,0.02,",,W,2400",56,0.4,13.5,",,W,2400",9.8,",,W,2400",-1,12,-12.2,",,W",-29,",,W",379,",,W",310,",,W",103.1,",,W",,,,,,,,,,,,,,,,,
2/28/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,26.4,,0,"T,,W,2400",100,0.2,13.7,",,W,2400",9.8,",,W,2400",3,4,-6,",,W",-7,",,W",680,",,W",330,",,W",55,",,W",,,,,,,,,,,,,,,,,
3/1/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,26.62,,0,",,W,2400",100,0,9.3,",,W,2400",9.1,",,W,2400",20,17,14.6,",,W",-2,",,W",682,",,W",250,",,W",42.1,",,W",,,,,,,,,,,,,,,,,
3/2/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,9.17,,0.02,",,W,2400",10,0.7,1.5,",,W,2400",9.1,",,W,2400",23,3,19,",,W",5,",,W",70,",,W",300,",,W",30,",,W",,,,,,,,,,,,,,,,,
3/3/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,25.72,,0.06,",,W,2400",45,0.9,2.2,",,W,2400",9.8,",,W,2400",13,-10,6.6,",,W",3,",,W",310,",,W",290,",,W",59.1,",,W",,,,,,,,,,,,,,,,,
3/4/19,2018/2019,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,31.76,,0.33,",,W,2400",0,4.5,6.3,",,W,2400",11,",,W,2400",13,0,1.4,",,W",-11,",,W",0,",,W",290,",,W",83,",,W",,,,,,,,,,,,,,,,,
3/5/19,2018/2019,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,44.29,,0.02,",,W,2400",27,0.5,6.6,",,W,2400",13,",,W,2400",-3,-16,-17.4,",,W",-15,",,W",185,",,W",280,",,W",86.1,",,W",,,,,,,,,,,,,,,,,
3/6/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,56.82,,0.03,",,W,2400",29,0.3,6.9,",,W,2400",13,",,W,2400",-11,-8,-24.2,",,W",-19,",,W",205,",,W",270,",,W",91,",,W",,,,,,,,,,,,,,,,,
3/7/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,56.37,,0.05,",,W,2400",0,0.9,7.1,",,W,2400",13,",,W,2400",-10,1,-17,",,W",-20,",,W",0,",,W",280,",,W",87,",,W",,,,,,,,,,,,,,,,,
3/8/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,49.44,,0,",,W,2400",94,0,6.2,",,W,2400",11.8,",,W,2400",9,19,8.6,",,W",-12,",,W",660,",,W",300,",,W",74,",,W",,,,,,,,,,,,,,,,,
3/9/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,36.01,,0,",,W,2400",97,0,1.7,",,W,2400",11.8,",,W,2400",19,10,19.4,",,W",0,",,W",687,",,W",290,",,W",70,",,W",,,,,,,,,,,,,,,,,
3/10/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,2,0,N,47.2,,0.35,",,W,2400",1,3.7,4.9,",,W,2400",11.8,",,W,2400",25,6,24.2,",,W",4,",,W",5,",,W",150,",,W",94,",,W",,,,,,,,,,,,,,,,,
3/11/19,2018/2019,3,DRY,0,3,0,0,3,0,0,0,0,0,0,N,76.95,,0.35,",,W,2400",0,4.4,9,",,W,2400",13,",,W,2400",17,-8,10.6,",,W",6,",,W",0,",,W",280,",,W",114.1,",,W",,,,,,,,,,,,,,,,,
3/12/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,65.09,,0.14,",,W,2400",0,1.9,10,",,W,2400",15,",,W,2400",11,-6,-1,",,W",-1,",,W",0,",,W",280,",,W",104,",,W",,,,,,,,,,,,,,,,,
3/13/19,2018/2019,2,BOTH,2,2,2,0,2,0,0,0,0,0,0,N,28.86,,0.07,",,W,2400",60,0.8,10.8,",,W,2400",14.2,",,W,2400",24,13,7.8,",,W",10,",,W",433,",,W",290,",,W",52.1,",,W",,,,,,,,,,,,,,,,,
3/14/19,2018/2019,2,WET,2,0,2,2,0,0,0,0,0,0,0,N,27.74,,0,"T,,W,2400",31,0,10.8,",,W,2400",15,",,W,2400",40,16,20.8,",,W",17,",,W",226,",,W",200,",,W",74.9,",,W",,,,,,,,,,,,,,,,,
3/15/19,2018/2019,3,BOTH,3,0,3,3,0,0,0,0,0,0,0,N,54.13,,0.04,",,W,2400",21,0,7.1,"T,,W,2400",9.8,",,W,2400",41,1,17.6,",,W",25,",,W",150,",,W",250,",,W",104.9,",,W",,,,,,,,,,,,,,,,,
3/16/19,2018/2019,1,BOTH,1,1,0,1,1,0,0,0,0,0,0,Y,67.56,,0.24,",,W,2400",0,2.3,5,",,W,2400",7.9,",,W,2400",25,-16,-1.6,",,W",2,",,W",0,",,W",290,",,W",97.1,",,W",,,,,,,,,,,,,,,,,
3/17/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,61.52,,0.07,",,W,2400",5,0.5,3.6,",,W,2400",9.1,",,W,2400",2,-23,-26.2,",,W",-6,",,W",35,",,W",270,",,W",110.1,",,W",,,,,,,,,,,,,,,,,
3/18/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,52.12,,0.03,",,W,2400",63,0.3,3.1,",,W,2400",9.1,",,W,2400",3,1,-23.4,",,W",-6,",,W",461,",,W",280,",,W",82.1,",,W",,,,,,,,,,,,,,,,,
3/19/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,43.4,,0,"T,,W,2400",100,0,3.1,"T,,W,2400",9.1,",,W,2400",4,1,-18.2,",,W",-4,",,W",737,",,W",280,",,W",63.1,",,W",,,,,,,,,,,,,,,,,
3/20/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,32.21,,0,",,W,2400",76,0,3.1,",,W,2400",9.1,",,W,2400",17,13,2,",,W",1,",,W",565,",,W",270,",,W",57.9,",,W",,,,,,,,,,,,,,,,,
3/21/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,28.86,,0.02,",,W,2400",30,0.3,1.1,",,W,2400",9.1,",,W,2400",26,9,15.8,",,W",15,",,W",225,",,W",160,",,W",59.9,",,W",,,,,,,,,,,,,,,,,
3/22/19,2018/2019,3,DRY,0,3,0,0,3,3,0,0,0,0,0,N,38.92,,1.09,",,W,2400",0,15.4,16,",,W,2400",9.1,",,W,2400",24,-2,13.6,",,W",12,",,W",0,",,W",330,",,W",79,",,W",,,,,,,,,,,,,,,,,
3/23/19,2018/2019,4,DRY,0,4,0,0,4,4,0,0,0,0,0,N,74.49,,0.21,",,W,2400",0,3.4,19.1,",,W,2400",13,",,W,2400",14,-10,-0.8,",,W",1,",,W",0,",,W",310,",,W",123,",,W",,,,,,,,,,,,,,,,,
3/24/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,63.31,,0,"T,,W,2400",46,0.1,19.2,",,W,2400",13,",,W,2400",18,4,1,",,W",4,",,W",347,",,W",290,",,W",98,",,W",,,,,,,,,,,,,,,,,
3/25/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,56.59,,0.15,",,W,2400",85,1.7,20.9,",,W,2400",11,",,W,2400",11,-7,-8.8,",,W",-3,",,W",639,",,W",270,",,W",86.1,",,W",,,,,,,,,,,,,,,,,
3/26/19,2018/2019,2,DRY,0,2,0,0,2,0,0,0,0,0,0,N,50.11,,0,",,W,2400",100,0,20.6,",,W,2400",9.8,",,W,2400",4,-7,-14.6,",,W",-5,",,W",758,",,W",320,",,W",79,",,W",,,,,,,,,,,,,,,,,
3/27/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,N,17.9,,0,",,W,2400",100,0,5.2,",,W,2400",9.8,",,W,2400",18,14,3.8,",,W",4,",,W",762,",,W",330,",,W",40,",,W",,,,,,,,,,,,,,,,,
3/28/19,2018/2019,2,BOTH,2,2,2,0,2,0,0,0,0,0,0,N,45.63,,0.03,",,W,2400",85,0.3,2.1,",,W,2400",9.8,",,W,2400",28,10,15,",,W",14,",,W",647,",,W",240,",,W",76.1,",,W",,,,,,,,,,,,,,,,,
3/29/19,2018/2019,1,BOTH,1,1,1,0,1,0,0,0,0,0,0,N,47.42,,0.06,",,W,2400",0,0.5,2.5,",,W,2400",9.8,",,W,2400",30,2,14.2,",,W",21,",,W",0,",,W",270,",,W",81,",,W",,,,,,,,,,,,,,,,,
3/30/19,2018/2019,1,WET,1,0,1,0,0,0,0,0,0,0,0,N,43.62,,0.04,",,W,2400",0,0,0.8,",,W,2400",9.8,",,W,2400",35,5,16.8,",,W",21,",,W",0,",,W",220,",,W",78.1,",,W",,,,,,,,,,,,,,,,,
3/31/19,2018/2019,2,WET,2,0,2,2,0,0,0,0,0,0,0,N,42.05,,0.67,",,W,2400",0,0.9,1.7,",,W,2400",7.9,",,W,2400",38,3,15,",,W",9,",,W",0,",,W",200,",,W",74.9,",,W",,,,,,,,,,,,,,,,,
4/1/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,64.42,,0.09,",,W,2400",37,0.7,2.4,",,W,2400",7.9,",,W,2400",9,-29,-20.8,",,W",-1,",,W",288,",,W",290,",,W",104,",,W",,,,,,,,,,,,,,,,,
4/2/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,32.21,,0,",,W,2400",88,0,2.1,",,W,2400",7.9,",,W,2400",19,10,-9,",,W",2,",,W",686,",,W",270,",,W",53.9,",,W",,,,,,,,,,,,,,,,,
4/3/19,2018/2019,1,DRY,0,1,0,0,1,0,0,0,0,0,0,Y,48.32,,0.13,",,W,2400",26,1,2.6,",,W,2400",7.9,",,W,2400",24,5,-2.2,",,W",5,",,W",200,",,W",270,",,W",118.1,",,W",,,,,,,,,,,,,,,,,
